City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
0,Kapaa,US,37.2707,-76.7075,83.95,78,75,5.75,broken clouds
1,Upernavik,GL,65.6145,-37.6368,42.96,79,86,4.61,overcast clouds
2,Busselton,GB,51.0333,-4.2167,66.38,91,16,3.62,few clouds
3,Castro,BR,-24.7911,-50.0119,37.13,66,0,7.61,clear sky
4,Puerto Ayora,EC,-0.7393,-90.3518,72.55,89,47,5.01,scattered clouds
5,Nagato,JP,28.3667,129.4833,85.12,84,84,19.69,broken clouds
6,Cape Town,ZA,-33.918,25.5701,62.1,30,0,10.16,clear sky
7,Cidreira,BR,-2.7619,-42.2744,77.49,88,3,6.42,clear sky
8,East London,ZA,-33.918,25.5701,62.1,30,0,10.16,clear sky
9,Georgetown,US,42.097,-79.2353,70.18,83,1,4.61,clear sky
10,Bilma,NE,18.7369,7.3853,96.28,18,100,5.66,overcast clouds
11,Ponta Do Sol,PT,32.6667,-17.1,70.72,86,1,3.27,clear sky
12,Fortuna,US,37.2707,-76.7075,83.95,78,75,5.75,broken clouds
13,Hervey Bay,GB,51.0333,-4.2167,66.38,91,16,3.62,few clouds
14,Huarmey,PE,-10.0681,-78.1522,65.03,81,78,9.01,broken clouds
15,Grindavik,IS,63.4427,-20.2734,50.14,87,78,9.73,broken clouds
16,Larsnes,NO,70.3705,31.1107,47.16,85,100,21.25,overcast clouds
17,Bluff,NZ,-46.6,168.3333,43.81,79,94,5.35,overcast clouds
18,Kodiak,US,37.2707,-76.7075,83.95,78,75,5.75,broken clouds
19,Awjilah,LY,32.3754,15.0925,76.87,67,0,14.99,clear sky
20,Nhulunbuy,GB,51.0333,-4.2167,66.38,91,16,3.62,few clouds
21,Cochrane,CA,54.1169,-112.4686,57.96,82,100,4.61,overcast clouds
22,Barentsburg,SJ,78.2186,15.6401,39.04,87,90,5.75,light rain
23,Omsukchan,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
24,Barrow,US,37.2707,-76.7075,83.95,78,75,5.75,broken clouds
25,Mataura,PF,-23.1203,-134.9692,71.11,61,100,24.87,overcast clouds
26,Amuntai,ID,4.1363,96.1285,76.93,78,94,3.76,overcast clouds
27,Hobart,GB,51.0333,-4.2167,66.38,91,16,3.62,few clouds
28,Meyungs,TL,-8.9266,125.4092,71.26,38,47,4.23,scattered clouds
29,Kyren,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
30,Mtsensk,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
31,Praia Da Vitoria,PT,37.3191,-8.8033,62.2,92,60,15.1,broken clouds
32,Tuktoyaktuk,CA,54.1169,-112.4686,57.96,82,100,4.61,overcast clouds
33,Zhangye,CN,42.8,93.45,77.5,31,88,3.36,overcast clouds
34,Handwara,IN,25.0,88.15,80.91,88,100,5.28,moderate rain
35,Quatre Cocos,MU,-20.2078,57.7625,68.11,72,0,12.93,clear sky
36,Matay,EG,27.181,31.1837,87.33,20,91,9.69,overcast clouds
37,Antonina,BR,-2.7619,-42.2744,77.49,88,3,6.42,clear sky
38,Yellowknife,CA,54.1169,-112.4686,57.96,82,100,4.61,overcast clouds
39,Saint George,US,37.1041,-113.5841,90.63,41,1,7.0,clear sky
40,Ronneby,SE,63.1792,14.6357,50.61,76,90,16.11,overcast clouds
41,Luderitz,NA,-22.45,18.9667,44.37,44,0,12.01,clear sky
42,New Norfolk,GB,51.0333,-4.2167,66.38,91,16,3.62,few clouds
43,Coquimbo,BR,-24.7911,-50.0119,37.13,66,0,7.61,clear sky
44,Mariakani,KE,3.1191,35.5973,79.88,48,100,5.59,light rain
45,Thompson,CA,54.1169,-112.4686,57.96,82,100,4.61,overcast clouds
46,Narsaq,GL,65.6145,-37.6368,42.96,79,86,4.61,overcast clouds
47,Morag,PL,52.8444,19.1785,62.1,87,0,6.22,clear sky
48,Kaitangata,NZ,-46.6,168.3333,43.81,79,94,5.35,overcast clouds
49,Hilo,US,37.2707,-76.7075,83.95,78,75,5.75,broken clouds
50,Itarema,BR,-2.7619,-42.2744,77.49,88,3,6.42,clear sky
51,Kahului,US,37.2707,-76.7075,83.95,78,75,5.75,broken clouds
52,Saint Anthony,CA,54.1169,-112.4686,57.96,82,100,4.61,overcast clouds
53,Fairbanks,US,37.2707,-76.7075,83.95,78,75,5.75,broken clouds
54,Butaritari,KI,3.0707,172.7902,83.84,72,100,10.98,overcast clouds
55,Jamestown,US,42.097,-79.2353,70.18,83,1,4.61,clear sky
56,Suhum,GH,6.206,-1.6619,68.79,96,100,3.18,overcast clouds
57,Hare Bay,CA,54.1169,-112.4686,57.96,82,100,4.61,overcast clouds
58,Chuy,UY,-33.6971,-53.4616,49.57,81,100,23.64,overcast clouds
59,Porto Novo,PT,32.6667,-17.1,70.72,86,1,3.27,clear sky
60,Atuona,PF,-23.1203,-134.9692,71.11,61,100,24.87,overcast clouds
61,Rikitea,PF,-23.1203,-134.9692,71.11,61,100,24.87,overcast clouds
62,Shellbrook,CA,54.1169,-112.4686,57.96,82,100,4.61,overcast clouds
63,Marcona,PE,-10.0681,-78.1522,65.03,81,78,9.01,broken clouds
64,Hudson Bay,CA,54.1169,-112.4686,57.96,82,100,4.61,overcast clouds
65,Ushuaia,AR,-38.0023,-57.5575,49.08,56,100,5.01,overcast clouds
66,Morros,BR,-2.7619,-42.2744,77.49,88,3,6.42,clear sky
67,San Quintin,MX,27.85,-105.4833,69.21,68,100,16.02,overcast clouds
68,Nizhneyansk,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
69,Port Alfred,ZA,-33.918,25.5701,62.1,30,0,10.16,clear sky
70,Pacific Grove,US,37.2707,-76.7075,83.95,78,75,5.75,broken clouds
71,Hobyo,SO,9.4942,50.8122,77.49,75,81,27.04,broken clouds
72,Eskasem,AF,36.4141,64.9053,77.07,21,0,3.47,clear sky
73,Tasiilaq,GL,65.6145,-37.6368,42.96,79,86,4.61,overcast clouds
74,Hermanus,ZA,-33.918,25.5701,62.1,30,0,10.16,clear sky
75,Qinhuangdao,CN,42.8,93.45,77.5,31,88,3.36,overcast clouds
76,Samana,DO,19.2056,-69.3369,78.93,86,100,7.99,overcast clouds
77,Baykit,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
78,Albany,GB,51.0333,-4.2167,66.38,91,16,3.62,few clouds
79,Qaanaaq,GL,65.6145,-37.6368,42.96,79,86,4.61,overcast clouds
80,Richards Bay,ZA,-33.918,25.5701,62.1,30,0,10.16,clear sky
81,Torbay,CA,54.1169,-112.4686,57.96,82,100,4.61,overcast clouds
82,Coihaique,BR,-24.7911,-50.0119,37.13,66,0,7.61,clear sky
83,College,US,37.2707,-76.7075,83.95,78,75,5.75,broken clouds
84,Ambodifototra,MG,-25.1667,45.05,66.9,84,95,14.61,overcast clouds
85,Ostrovnoy,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
86,Banda Aceh,ID,4.1363,96.1285,76.93,78,94,3.76,overcast clouds
87,Tiksi,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
88,Caravelas,BR,-2.7619,-42.2744,77.49,88,3,6.42,clear sky
89,Port Elizabeth,ZA,-33.918,25.5701,62.1,30,0,10.16,clear sky
90,Ribeira Grande,PT,37.3191,-8.8033,62.2,92,60,15.1,broken clouds
91,Fukue,JP,28.3667,129.4833,85.12,84,84,19.69,broken clouds
92,Cabedelo,BR,-2.7619,-42.2744,77.49,88,3,6.42,clear sky
93,Mugur-Aksy,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
94,Kansanshi,ZM,-10.1606,32.6335,48.51,83,8,0.54,clear sky
95,Mar Del Plata,AR,-38.0023,-57.5575,49.08,56,100,5.01,overcast clouds
96,San Andres,AR,-26.796,-55.024,38.57,78,0,1.36,light rain
97,Illoqqortoormiut,GL,65.6145,-37.6368,42.96,79,86,4.61,overcast clouds
98,Bassano,CA,54.1169,-112.4686,57.96,82,100,4.61,overcast clouds
99,Skagastrond,IS,63.4427,-20.2734,50.14,87,78,9.73,broken clouds
100,Stornoway,GB,60.3964,-1.353,51.71,72,99,7.99,overcast clouds
101,Dicabisagan,ID,-3.7508,103.6372,78.28,76,94,1.14,overcast clouds
102,Campbellsville,US,37.2707,-76.7075,83.95,78,75,5.75,broken clouds
103,Allahganj,IN,25.0,88.15,80.91,88,100,5.28,moderate rain
104,Kabare,CD,-6.4167,20.8,67.32,36,81,2.15,broken clouds
105,Poum,NC,-22.6667,167.4833,69.19,64,3,9.89,clear sky
106,Avarua,CK,-21.2078,-159.775,78.85,78,20,16.11,few clouds
107,San Juan,US,37.2707,-76.7075,83.95,78,75,5.75,broken clouds
108,Bengkulu,ID,4.1363,96.1285,76.93,78,94,3.76,overcast clouds
109,Hermosillo,MX,27.85,-105.4833,69.21,68,100,16.02,overcast clouds
110,Cayenne,GF,4.9333,-52.3333,82.09,81,0,1.14,clear sky
111,Grand River South East,MU,-20.2078,57.7625,68.11,72,0,12.93,clear sky
112,Pudem,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
113,Laukaa,FI,65.8596,24.8228,44.37,100,14,1.14,few clouds
114,Homer,US,37.2707,-76.7075,83.95,78,75,5.75,broken clouds
115,Partenit,UA,48.8285,30.0396,69.91,78,0,4.61,clear sky
116,Labuhan,ID,4.1363,96.1285,76.93,78,94,3.76,overcast clouds
117,Kerki,TM,39.5108,54.3671,86.0,26,0,2.28,clear sky
118,Gari,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
119,Hellvik,NO,70.3705,31.1107,47.16,85,100,21.25,overcast clouds
120,Hithadhoo,MV,-0.6,73.0833,81.12,70,22,1.9,few clouds
121,Padang,ID,4.1363,96.1285,76.93,78,94,3.76,overcast clouds
122,Victoria,HK,22.2855,114.1577,81.32,94,100,1.99,moderate rain
123,San Jeronimo,MX,27.85,-105.4833,69.21,68,100,16.02,overcast clouds
124,Attawapiskat,CA,54.1169,-112.4686,57.96,82,100,4.61,overcast clouds
125,San Pedro,BO,-14.8333,-64.9,64.98,43,41,8.93,scattered clouds
126,Sola,VU,-19.55,169.2667,77.11,83,75,5.75,broken clouds
127,Buala,PT,40.1629,-8.3327,62.92,88,100,5.14,overcast clouds
128,Klaksvik,FO,62.2266,-6.589,49.12,88,0,2.89,clear sky
129,Balclutha,NZ,-46.6,168.3333,43.81,79,94,5.35,overcast clouds
130,Lebu,BR,-24.7911,-50.0119,37.13,66,0,7.61,clear sky
131,Amderma,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
132,Kapustin Yar-1,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
133,Williams Lake,CA,54.1169,-112.4686,57.96,82,100,4.61,overcast clouds
134,Rio Gallegos,AR,-38.0023,-57.5575,49.08,56,100,5.01,overcast clouds
135,Mys Shmidta,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
136,Guilin,CN,42.8,93.45,77.5,31,88,3.36,overcast clouds
137,Paine,BR,-24.7911,-50.0119,37.13,66,0,7.61,clear sky
138,Ouadda,CF,10.2849,22.7882,71.17,94,100,3.22,overcast clouds
139,Hambantota,LK,6.7989,81.4808,75.27,80,100,4.97,overcast clouds
140,Punta Arenas,BR,-24.7911,-50.0119,37.13,66,0,7.61,clear sky
141,San Ignacio,BO,-14.8333,-64.9,64.98,43,41,8.93,scattered clouds
142,Lolua,RO,46.4333,26.4,70.39,95,34,3.51,scattered clouds
143,Tomatlan,MX,27.85,-105.4833,69.21,68,100,16.02,overcast clouds
144,Omboue,GA,-3.432,10.6554,69.26,90,15,1.7,few clouds
145,Vanavara,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
146,Valdivia,BR,-24.7911,-50.0119,37.13,66,0,7.61,clear sky
147,Andenes,NO,70.3705,31.1107,47.16,85,100,21.25,overcast clouds
148,Vaini,TO,-21.2,-175.2,80.76,83,20,10.36,few clouds
149,La Romana,DO,19.2056,-69.3369,78.93,86,100,7.99,overcast clouds
150,Kidal,ML,20.1986,1.0114,91.47,22,13,8.86,few clouds
151,Belmonte,BR,-2.7619,-42.2744,77.49,88,3,6.42,clear sky
152,Aripuana,BR,-2.7619,-42.2744,77.49,88,3,6.42,clear sky
153,Arraial Do Cabo,BR,-2.7619,-42.2744,77.49,88,3,6.42,clear sky
154,Chimore,BO,-14.8333,-64.9,64.98,43,41,8.93,scattered clouds
155,Ancud,BR,-24.7911,-50.0119,37.13,66,0,7.61,clear sky
156,Bubaque,GW,11.2833,-15.8333,80.69,81,100,9.66,light rain
157,Koungou,YT,-12.7336,45.2042,76.71,78,90,14.97,overcast clouds
158,Palmer,US,37.2707,-76.7075,83.95,78,75,5.75,broken clouds
159,Shirokiy,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
160,Saint-Philippe,RE,-21.3585,55.7679,67.55,75,44,11.54,scattered clouds
161,Uhlove,UA,48.8285,30.0396,69.91,78,0,4.61,clear sky
162,Portobelo,PA,9.2333,-78.0167,79.74,88,87,4.21,overcast clouds
163,Wakkanai,JP,28.3667,129.4833,85.12,84,84,19.69,broken clouds
164,Bambous Virieux,MU,-20.2078,57.7625,68.11,72,0,12.93,clear sky
165,Inuvik,CA,54.1169,-112.4686,57.96,82,100,4.61,overcast clouds
166,Bad Neustadt,DE,51.15,11.1,65.84,76,37,4.18,scattered clouds
167,Avera,PF,-23.1203,-134.9692,71.11,61,100,24.87,overcast clouds
168,Mackay,GB,51.0333,-4.2167,66.38,91,16,3.62,few clouds
169,Acarau,BR,-2.7619,-42.2744,77.49,88,3,6.42,clear sky
170,Cabo San Lucas,MX,27.85,-105.4833,69.21,68,100,16.02,overcast clouds
171,Ponta Delgada,PT,37.3191,-8.8033,62.2,92,60,15.1,broken clouds
172,Cockburn Town,TC,21.4612,-71.1419,81.68,86,100,21.61,overcast clouds
173,Dourbali,SA,18.3851,42.4509,64.51,47,100,7.85,overcast clouds
174,Tanete,ID,4.1363,96.1285,76.93,78,94,3.76,overcast clouds
175,Kodino,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
176,Tsihombe,MG,-25.1667,45.05,66.9,84,95,14.61,overcast clouds
177,Taolanaro,MG,-25.1667,45.05,66.9,84,95,14.61,overcast clouds
178,Provideniya,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
179,Makushino,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
180,Juneau,US,37.2707,-76.7075,83.95,78,75,5.75,broken clouds
181,Flin Flon,CA,54.1169,-112.4686,57.96,82,100,4.61,overcast clouds
182,Constitucion,MX,27.85,-105.4833,69.21,68,100,16.02,overcast clouds
183,Dali,CN,42.8,93.45,77.5,31,88,3.36,overcast clouds
184,Samarai,PG,-2.5744,150.7967,84.15,69,76,5.03,broken clouds
185,Yulara,GB,51.0333,-4.2167,66.38,91,16,3.62,few clouds
186,Pangoa,PE,-10.0681,-78.1522,65.03,81,78,9.01,broken clouds
187,Katubao,ID,-3.7508,103.6372,78.28,76,94,1.14,overcast clouds
188,Dikson,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
189,Auki,PT,40.1629,-8.3327,62.92,88,100,5.14,overcast clouds
190,Pangnirtung,CA,54.1169,-112.4686,57.96,82,100,4.61,overcast clouds
191,Isangel,VU,-19.55,169.2667,77.11,83,75,5.75,broken clouds
192,Penzance,GB,60.3964,-1.353,51.71,72,99,7.99,overcast clouds
193,Marawi,ID,-2.635,115.2274,81.79,73,100,0.67,overcast clouds
194,Eldama Ravine,KE,3.1191,35.5973,79.88,48,100,5.59,light rain
195,Amahai,ID,4.1363,96.1285,76.93,78,94,3.76,overcast clouds
196,Lompoc,US,37.2707,-76.7075,83.95,78,75,5.75,broken clouds
197,Alofi,NU,-19.0595,-169.9187,77.4,79,10,16.82,clear sky
198,Opelousas,US,37.2707,-76.7075,83.95,78,75,5.75,broken clouds
199,Kantyshevo,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
200,Mayo,CA,54.1169,-112.4686,57.96,82,100,4.61,overcast clouds
201,Goderich,CA,43.7501,-81.7165,69.91,82,32,2.3,scattered clouds
202,Road Town,VG,18.4167,-64.6167,82.49,83,6,21.61,clear sky
203,Carnarvon,GB,51.0333,-4.2167,66.38,91,16,3.62,few clouds
204,Katsuura,JP,28.3667,129.4833,85.12,84,84,19.69,broken clouds
205,Kampene,CD,-6.4167,20.8,67.32,36,81,2.15,broken clouds
206,Cherskiy,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
207,Harwich,US,37.2707,-76.7075,83.95,78,75,5.75,broken clouds
208,Adjumani,UG,3.0201,30.9111,64.13,86,98,3.58,light rain
209,Palenque,EC,-0.7393,-90.3518,72.55,89,47,5.01,scattered clouds
210,Amazar,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
211,Kaeo,NZ,-46.6,168.3333,43.81,79,94,5.35,overcast clouds
212,Kalmunai,LK,6.7989,81.4808,75.27,80,100,4.97,overcast clouds
213,Bilibino,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
214,Karaton,KZ,44.1667,52.1167,80.85,33,0,5.14,clear sky
215,Qui Nhon,VN,9.285,105.7244,81.81,80,100,7.43,heavy intensity rain
216,Riyadh,SA,17.4924,44.1277,79.45,50,10,7.02,clear sky
217,Kavieng,PG,-2.5744,150.7967,84.15,69,76,5.03,broken clouds
218,Geraldton,GB,51.0333,-4.2167,66.38,91,16,3.62,few clouds
219,Namibe,AO,-15.1961,12.1522,67.23,87,4,5.88,clear sky
220,Sitka,US,37.2707,-76.7075,83.95,78,75,5.75,broken clouds
221,Killybegs,IE,51.55,-9.2667,66.0,90,0,4.12,clear sky
222,Villamartin,ES,28.6585,-17.9182,65.95,94,1,12.66,clear sky
223,Salalah,OM,17.0151,54.0924,77.09,94,90,6.91,overcast clouds
224,Belushya Guba,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
225,Esperance,GB,51.0333,-4.2167,66.38,91,16,3.62,few clouds
226,Henderson,US,37.2707,-76.7075,83.95,78,75,5.75,broken clouds
227,Pilani,IN,25.0,88.15,80.91,88,100,5.28,moderate rain
228,San Patricio,MX,27.85,-105.4833,69.21,68,100,16.02,overcast clouds
229,Tapaua,BR,-2.7619,-42.2744,77.49,88,3,6.42,clear sky
230,Margate,ZA,-33.918,25.5701,62.1,30,0,10.16,clear sky
231,Longyearbyen,SJ,78.2186,15.6401,39.04,87,90,5.75,light rain
232,Muros,ES,28.6585,-17.9182,65.95,94,1,12.66,clear sky
233,Yar-Sale,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
234,Sancraieni,RO,46.8667,27.75,73.54,80,0,3.49,clear sky
235,Alenquer,BR,-2.7619,-42.2744,77.49,88,3,6.42,clear sky
236,Flinders,GB,51.0333,-4.2167,66.38,91,16,3.62,few clouds
237,Voznesenye,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
238,Vysokogornyy,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
239,Alice Springs,GB,51.0333,-4.2167,66.38,91,16,3.62,few clouds
240,Paragould,US,37.2707,-76.7075,83.95,78,75,5.75,broken clouds
241,Andros Town,AU,-32.5833,151.7833,58.86,50,100,9.75,overcast clouds
242,Xining,CN,42.8,93.45,77.5,31,88,3.36,overcast clouds
243,Berlevag,NO,70.3705,31.1107,47.16,85,100,21.25,overcast clouds
244,Huilong,CN,42.8,93.45,77.5,31,88,3.36,overcast clouds
245,Conde,BR,-2.7619,-42.2744,77.49,88,3,6.42,clear sky
246,Jiangyou,CN,42.8,93.45,77.5,31,88,3.36,overcast clouds
247,Codrington,AU,-38.2667,141.9667,52.9,83,92,13.04,overcast clouds
248,Banihal,IN,25.0,88.15,80.91,88,100,5.28,moderate rain
249,Missoula,US,37.2707,-76.7075,83.95,78,75,5.75,broken clouds
250,Nanakuli,US,37.2707,-76.7075,83.95,78,75,5.75,broken clouds
251,Kapit,MY,6.8837,116.8477,76.93,94,40,14.97,scattered clouds
252,Husavik,IS,63.4427,-20.2734,50.14,87,78,9.73,broken clouds
253,Nazarovo,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
254,Porto Walter,BR,-2.7619,-42.2744,77.49,88,3,6.42,clear sky
255,Floro,NO,70.3705,31.1107,47.16,85,100,21.25,overcast clouds
256,Mahebourg,MU,-20.2078,57.7625,68.11,72,0,12.93,clear sky
257,Trinidad,PY,-24.5,-56.6833,43.48,49,62,3.2,broken clouds
258,Mnogovershinnyy,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
259,Lagoa,PT,37.3191,-8.8033,62.2,92,60,15.1,broken clouds
