City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
519,Vestmannaeyjar,IS,63.4427,-20.2734,50.14,87,78,9.73,broken clouds
520,Waingapu,ID,4.1363,96.1285,76.93,78,94,3.76,overcast clouds
521,Kawalu,ID,4.1363,96.1285,76.93,78,94,3.76,overcast clouds
522,Pucallpa,PE,-10.0681,-78.1522,65.03,81,78,9.01,broken clouds
523,Maarianhamina,FI,65.8596,24.8228,44.37,100,14,1.14,few clouds
524,Sao Felix Do Xingu,BR,-2.7619,-42.2744,77.49,88,3,6.42,clear sky
525,Bulungu,CD,-6.4167,20.8,67.32,36,81,2.15,broken clouds
526,Kungurtug,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
527,Sfantu Gheorghe,RO,46.8667,27.75,73.54,80,0,3.49,clear sky
528,Midland,CA,54.1169,-112.4686,57.96,82,100,4.61,overcast clouds
529,Hami,CN,42.8,93.45,77.5,31,88,3.36,overcast clouds
530,Gornyy,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
531,Suamico,US,37.2707,-76.7075,83.95,78,75,5.75,broken clouds
532,Tongliao,CN,42.8,93.45,77.5,31,88,3.36,overcast clouds
533,Shache,CN,42.8,93.45,77.5,31,88,3.36,overcast clouds
534,Monatele,CM,5.6,14.0833,66.78,98,100,1.88,light rain
535,Manvi,IN,25.0,88.15,80.91,88,100,5.28,moderate rain
536,Mount Isa,GB,51.0333,-4.2167,66.38,91,16,3.62,few clouds
537,Chicama,PE,-10.0681,-78.1522,65.03,81,78,9.01,broken clouds
538,Alice Town,AU,-32.5833,151.7833,58.86,50,100,9.75,overcast clouds
539,Bandar,ID,4.1363,96.1285,76.93,78,94,3.76,overcast clouds
540,Altay,CN,42.8,93.45,77.5,31,88,3.36,overcast clouds
541,Roma,GB,51.0333,-4.2167,66.38,91,16,3.62,few clouds
542,Ponca City,US,37.2707,-76.7075,83.95,78,75,5.75,broken clouds
543,Ambilobe,MG,-25.1667,45.05,66.9,84,95,14.61,overcast clouds
544,Sillod,IN,25.0,88.15,80.91,88,100,5.28,moderate rain
545,Kamaishi,JP,28.3667,129.4833,85.12,84,84,19.69,broken clouds
546,Yelizovo,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
547,Rawson,AR,-38.0023,-57.5575,49.08,56,100,5.01,overcast clouds
548,Faanui,PF,-23.1203,-134.9692,71.11,61,100,24.87,overcast clouds
549,Kirando,TZ,-6.7167,32.0667,57.58,56,36,5.14,scattered clouds
550,Qandahar,AF,36.4141,64.9053,77.07,21,0,3.47,clear sky
551,Pozo Colorado,PY,-24.5,-56.6833,43.48,49,62,3.2,broken clouds
552,Havre-Saint-Pierre,CA,54.1169,-112.4686,57.96,82,100,4.61,overcast clouds
553,Beloha,MG,-25.1667,45.05,66.9,84,95,14.61,overcast clouds
554,Paucartambo,PE,-10.0681,-78.1522,65.03,81,78,9.01,broken clouds
555,Misterbianco,IT,41.3003,13.0282,72.9,63,94,5.46,overcast clouds
556,Galle,LK,6.7989,81.4808,75.27,80,100,4.97,overcast clouds
557,Manokwari,ID,4.1363,96.1285,76.93,78,94,3.76,overcast clouds
558,Tarudant,MA,35.174,-2.9287,82.65,26,0,16.11,clear sky
559,Soller,ES,28.6585,-17.9182,65.95,94,1,12.66,clear sky
560,Toora-Khem,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
561,Hihifo,TO,-21.2,-175.2,80.76,83,20,10.36,few clouds
562,Bowral,GB,51.0333,-4.2167,66.38,91,16,3.62,few clouds
563,Naze,JP,28.3667,129.4833,85.12,84,84,19.69,broken clouds
564,Tabiauea,KI,3.0707,172.7902,83.84,72,100,10.98,overcast clouds
565,Genhe,CN,42.8,93.45,77.5,31,88,3.36,overcast clouds
566,Susanville,US,37.2707,-76.7075,83.95,78,75,5.75,broken clouds
567,Semenivka,UA,48.8285,30.0396,69.91,78,0,4.61,clear sky
568,Mana,GF,4.9333,-52.3333,82.09,81,0,1.14,clear sky
569,Mabaruma,GY,3.3803,-59.7968,75.63,90,20,5.57,heavy intensity rain
570,Moen,NO,70.3705,31.1107,47.16,85,100,21.25,overcast clouds
571,Palu,ID,4.1363,96.1285,76.93,78,94,3.76,overcast clouds
572,Te Anau,NZ,-46.6,168.3333,43.81,79,94,5.35,overcast clouds
573,Gondanglegi,ID,4.1363,96.1285,76.93,78,94,3.76,overcast clouds
574,Northam,GB,51.0333,-4.2167,66.38,91,16,3.62,few clouds
575,Santa Rosa,AR,-38.0023,-57.5575,49.08,56,100,5.01,overcast clouds
576,Clermont,FR,45.55,2.3167,61.09,91,4,7.87,clear sky
577,San Pedro,PH,14.35,121.0167,84.34,80,75,9.22,light rain
578,Estancia,ID,-3.7508,103.6372,78.28,76,94,1.14,overcast clouds
579,Ozuluama,MX,27.85,-105.4833,69.21,68,100,16.02,overcast clouds
580,Haverfordwest,GB,60.3964,-1.353,51.71,72,99,7.99,overcast clouds
581,Port Macquarie,GB,51.0333,-4.2167,66.38,91,16,3.62,few clouds
582,Am Timan,SA,18.3851,42.4509,64.51,47,100,7.85,overcast clouds
583,Lesnoy,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
584,Nam Tha,LA,19.8856,102.1347,78.76,89,90,4.61,overcast clouds
585,Aklavik,CA,54.1169,-112.4686,57.96,82,100,4.61,overcast clouds
586,Evensk,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
587,Finschhafen,PG,-2.5744,150.7967,84.15,69,76,5.03,broken clouds
588,Phangnga,TH,12.7254,101.0553,83.86,69,40,11.5,scattered clouds
589,Contagem,BR,-2.7619,-42.2744,77.49,88,3,6.42,clear sky
590,Norman Wells,CA,54.1169,-112.4686,57.96,82,100,4.61,overcast clouds
591,Medea,DZ,36.3868,4.3989,72.66,50,0,1.23,clear sky
592,Wanning,CN,42.8,93.45,77.5,31,88,3.36,overcast clouds
593,Bartica,GY,3.3803,-59.7968,75.63,90,20,5.57,heavy intensity rain
594,Sirvintos,LT,55.3592,21.7022,59.99,92,1,5.44,clear sky
595,Korla,CN,42.8,93.45,77.5,31,88,3.36,overcast clouds
596,Tanshui,TW,23.9664,120.9695,84.81,67,100,2.82,overcast clouds
597,Muli,MV,-0.6,73.0833,81.12,70,22,1.9,few clouds
598,Bacuit,ID,-3.7508,103.6372,78.28,76,94,1.14,overcast clouds
599,Vallenar,BR,-24.7911,-50.0119,37.13,66,0,7.61,clear sky
600,Samarinda,ID,4.1363,96.1285,76.93,78,94,3.76,overcast clouds
601,Nome,US,37.2707,-76.7075,83.95,78,75,5.75,broken clouds
602,Reyes,BO,-14.8333,-64.9,64.98,43,41,8.93,scattered clouds
603,Viedma,AR,-38.0023,-57.5575,49.08,56,100,5.01,overcast clouds
604,Lagunas,PE,-10.0681,-78.1522,65.03,81,78,9.01,broken clouds
605,Sao Filipe,PT,32.6667,-17.1,70.72,86,1,3.27,clear sky
606,Nuevo Progreso,MX,27.85,-105.4833,69.21,68,100,16.02,overcast clouds
607,Nizhnevartovsk,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
608,Shingu,JP,28.3667,129.4833,85.12,84,84,19.69,broken clouds
609,Santa Ana,PE,-10.0681,-78.1522,65.03,81,78,9.01,broken clouds
610,Pimenta Bueno,BR,-2.7619,-42.2744,77.49,88,3,6.42,clear sky
611,Qaqortoq,GL,65.6145,-37.6368,42.96,79,86,4.61,overcast clouds
612,Coracao De Jesus,BR,-2.7619,-42.2744,77.49,88,3,6.42,clear sky
613,Lola,GN,12.5333,-13.1333,72.12,94,92,4.92,overcast clouds
614,Talnakh,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
615,Rawannawi,KI,3.0707,172.7902,83.84,72,100,10.98,overcast clouds
616,Wajima,JP,28.3667,129.4833,85.12,84,84,19.69,broken clouds
617,Synya,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
618,Hasaki,JP,28.3667,129.4833,85.12,84,84,19.69,broken clouds
619,Boende,CD,-6.4167,20.8,67.32,36,81,2.15,broken clouds
620,Oranjestad,AW,12.524,-70.027,82.35,78,20,20.71,few clouds
621,Key Largo,US,37.2707,-76.7075,83.95,78,75,5.75,broken clouds
622,Halifax,CA,54.1169,-112.4686,57.96,82,100,4.61,overcast clouds
623,Nagaur,IN,25.0,88.15,80.91,88,100,5.28,moderate rain
624,Dankaur,IN,25.0,88.15,80.91,88,100,5.28,moderate rain
625,Brenham,US,37.2707,-76.7075,83.95,78,75,5.75,broken clouds
626,Balimo,PG,-2.5744,150.7967,84.15,69,76,5.03,broken clouds
627,Praya,ID,4.1363,96.1285,76.93,78,94,3.76,overcast clouds
628,Umm Kaddadah,ID,-2.635,115.2274,81.79,73,100,0.67,overcast clouds
629,Granada,NI,11.6876,-84.4562,73.47,94,96,8.01,overcast clouds
630,Prince Rupert,CA,54.1169,-112.4686,57.96,82,100,4.61,overcast clouds
631,Kon Tum,VN,9.285,105.7244,81.81,80,100,7.43,heavy intensity rain
632,Hay River,CA,54.1169,-112.4686,57.96,82,100,4.61,overcast clouds
633,Chalon-Sur-Saone,FR,45.55,2.3167,61.09,91,4,7.87,clear sky
634,Port Hawkesbury,CA,54.1169,-112.4686,57.96,82,100,4.61,overcast clouds
635,Bafq,IR,27.1467,57.0801,88.25,72,50,1.59,scattered clouds
636,Isla Mujeres,MX,27.85,-105.4833,69.21,68,100,16.02,overcast clouds
637,Pervomayskoye,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
638,Gigmoto,ID,-3.7508,103.6372,78.28,76,94,1.14,overcast clouds
639,Campos Altos,BR,-2.7619,-42.2744,77.49,88,3,6.42,clear sky
640,Cartagena,AR,-26.796,-55.024,38.57,78,0,1.36,light rain
641,Chiquilistlan,MX,27.85,-105.4833,69.21,68,100,16.02,overcast clouds
642,Kholodnyy,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
643,Meulaboh,ID,4.1363,96.1285,76.93,78,94,3.76,overcast clouds
644,Emba,KZ,44.1667,52.1167,80.85,33,0,5.14,clear sky
645,Waitati,NZ,-46.6,168.3333,43.81,79,94,5.35,overcast clouds
646,Palabuhanratu,ID,4.1363,96.1285,76.93,78,94,3.76,overcast clouds
647,Mersing,MY,6.8837,116.8477,76.93,94,40,14.97,scattered clouds
648,Eldikan,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
649,Sur,OM,17.0151,54.0924,77.09,94,90,6.91,overcast clouds
650,Grass Valley,US,37.2707,-76.7075,83.95,78,75,5.75,broken clouds
651,Gladstone,GB,51.0333,-4.2167,66.38,91,16,3.62,few clouds
652,Teya,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
653,Nantucket,US,37.2707,-76.7075,83.95,78,75,5.75,broken clouds
654,Comodoro Rivadavia,AR,-38.0023,-57.5575,49.08,56,100,5.01,overcast clouds
655,Mattru,CA,43.7501,-81.7165,69.91,82,32,2.3,scattered clouds
656,Fujin,CN,42.8,93.45,77.5,31,88,3.36,overcast clouds
657,Saldanha,ZA,-33.918,25.5701,62.1,30,0,10.16,clear sky
658,Isiro,CD,-6.4167,20.8,67.32,36,81,2.15,broken clouds
659,Olinda,BR,-2.7619,-42.2744,77.49,88,3,6.42,clear sky
660,Krasnoselkup,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
661,Merauke,ID,4.1363,96.1285,76.93,78,94,3.76,overcast clouds
662,Melbu,NO,70.3705,31.1107,47.16,85,100,21.25,overcast clouds
663,Grand Gaube,MU,-20.2078,57.7625,68.11,72,0,12.93,clear sky
664,Tateyama,JP,28.3667,129.4833,85.12,84,84,19.69,broken clouds
665,Mednogorsk,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
666,Kloulklubed,TL,-8.9266,125.4092,71.26,38,47,4.23,scattered clouds
667,Cap Malheureux,MU,-20.2078,57.7625,68.11,72,0,12.93,clear sky
668,Navahrudak,HR,45.2924,14.6541,69.15,57,20,9.22,few clouds
669,Mandera,KE,3.1191,35.5973,79.88,48,100,5.59,light rain
670,Nur,IR,27.1467,57.0801,88.25,72,50,1.59,scattered clouds
671,Barawe,SO,9.4942,50.8122,77.49,75,81,27.04,broken clouds
672,Saint-Francois,FR,46.4154,3.9054,63.41,82,0,3.44,clear sky
673,Hanna,CA,54.1169,-112.4686,57.96,82,100,4.61,overcast clouds
674,Pangody,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
675,Kudahuvadhoo,MV,-0.6,73.0833,81.12,70,22,1.9,few clouds
676,Olean,US,37.2707,-76.7075,83.95,78,75,5.75,broken clouds
677,Freeport,US,37.2707,-76.7075,83.95,78,75,5.75,broken clouds
678,Takoradi,GH,6.206,-1.6619,68.79,96,100,3.18,overcast clouds
679,Mahajanga,MG,-25.1667,45.05,66.9,84,95,14.61,overcast clouds
680,Skalistyy,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
681,Balaipungut,ID,4.1363,96.1285,76.93,78,94,3.76,overcast clouds
682,Nombre De Dios,MX,27.85,-105.4833,69.21,68,100,16.02,overcast clouds
683,Fasa,IR,27.1467,57.0801,88.25,72,50,1.59,scattered clouds
684,Zinder,NE,18.7369,7.3853,96.28,18,100,5.66,overcast clouds
685,Dzhusaly,KZ,44.1667,52.1167,80.85,33,0,5.14,clear sky
686,Georgiyevka,KZ,44.1667,52.1167,80.85,33,0,5.14,clear sky
687,Gao,ML,20.1986,1.0114,91.47,22,13,8.86,few clouds
688,Giresun,TR,41.25,31.8333,71.65,58,78,3.24,broken clouds
689,Kutum,ID,-2.635,115.2274,81.79,73,100,0.67,overcast clouds
690,Itaueira,BR,-2.7619,-42.2744,77.49,88,3,6.42,clear sky
691,Carbonia,IT,41.3003,13.0282,72.9,63,94,5.46,overcast clouds
692,Udachnyy,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
693,Mareeba,GB,51.0333,-4.2167,66.38,91,16,3.62,few clouds
694,Carora,VE,8.9242,-67.4293,81.55,65,99,3.76,overcast clouds
695,Lazaro Cardenas,MX,27.85,-105.4833,69.21,68,100,16.02,overcast clouds
696,Sinnamary,GF,4.9333,-52.3333,82.09,81,0,1.14,clear sky
697,Kuche,CN,42.8,93.45,77.5,31,88,3.36,overcast clouds
698,Sorland,NO,70.3705,31.1107,47.16,85,100,21.25,overcast clouds
699,Mackenzie,CA,54.1169,-112.4686,57.96,82,100,4.61,overcast clouds
700,Toowoomba,GB,51.0333,-4.2167,66.38,91,16,3.62,few clouds
701,Agucadoura,PT,37.3191,-8.8033,62.2,92,60,15.1,broken clouds
702,Tambura,ID,-2.635,115.2274,81.79,73,100,0.67,overcast clouds
703,Westport,IE,51.55,-9.2667,66.0,90,0,4.12,clear sky
704,Catuday,ID,-3.7508,103.6372,78.28,76,94,1.14,overcast clouds
705,Toliary,MG,-25.1667,45.05,66.9,84,95,14.61,overcast clouds
706,Chulman,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
707,Longyan,CN,42.8,93.45,77.5,31,88,3.36,overcast clouds
708,Sioux Lookout,CA,54.1169,-112.4686,57.96,82,100,4.61,overcast clouds
709,Punuare,HN,15.0,-83.2333,81.05,83,8,11.32,clear sky
710,Ovalle,BR,-24.7911,-50.0119,37.13,66,0,7.61,clear sky
711,Aliwal North,ZA,-33.918,25.5701,62.1,30,0,10.16,clear sky
712,Kazalinsk,KZ,44.1667,52.1167,80.85,33,0,5.14,clear sky
713,Dandong,CN,42.8,93.45,77.5,31,88,3.36,overcast clouds
714,Peniche,PT,37.3191,-8.8033,62.2,92,60,15.1,broken clouds
715,Kalmar,SE,63.1792,14.6357,50.61,76,90,16.11,overcast clouds
716,Rovaniemi,FI,65.8596,24.8228,44.37,100,14,1.14,few clouds
717,Gaurela,IN,25.0,88.15,80.91,88,100,5.28,moderate rain
718,Kununurra,GB,51.0333,-4.2167,66.38,91,16,3.62,few clouds
719,Ormond Beach,US,37.2707,-76.7075,83.95,78,75,5.75,broken clouds
720,Suluq,LY,32.3754,15.0925,76.87,67,0,14.99,clear sky
721,Srednekolymsk,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
722,Rincon,US,37.2707,-76.7075,83.95,78,75,5.75,broken clouds
723,Yantal,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
724,Sangin,AF,36.4141,64.9053,77.07,21,0,3.47,clear sky
725,Vila,VU,-19.55,169.2667,77.11,83,75,5.75,broken clouds
726,Thinadhoo,MV,-0.6,73.0833,81.12,70,22,1.9,few clouds
727,Carballo,ES,28.6585,-17.9182,65.95,94,1,12.66,clear sky
728,Balkhash,KZ,44.1667,52.1167,80.85,33,0,5.14,clear sky
729,Waw,ID,-2.635,115.2274,81.79,73,100,0.67,overcast clouds
730,George,ZA,-33.918,25.5701,62.1,30,0,10.16,clear sky
731,Rocha,UY,-33.6971,-53.4616,49.57,81,100,23.64,overcast clouds
732,Coria,ES,28.6585,-17.9182,65.95,94,1,12.66,clear sky
733,Tunoshna,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
734,Rurrenabaque,BO,-14.8333,-64.9,64.98,43,41,8.93,scattered clouds
735,Katsina,NG,6.4402,7.4943,72.36,94,100,3.51,overcast clouds
736,Laguna,BR,-2.7619,-42.2744,77.49,88,3,6.42,clear sky
737,Altagracia De Orituco,VE,8.9242,-67.4293,81.55,65,99,3.76,overcast clouds
738,Bisho,ZA,-33.918,25.5701,62.1,30,0,10.16,clear sky
739,Port-De-Paix,HT,18.65,-74.1167,81.52,81,97,1.92,overcast clouds
740,Paita,PE,-10.0681,-78.1522,65.03,81,78,9.01,broken clouds
741,Jiuquan,CN,42.8,93.45,77.5,31,88,3.36,overcast clouds
742,Vega De Alatorre,MX,27.85,-105.4833,69.21,68,100,16.02,overcast clouds
743,Nowa Ruda,PL,52.8444,19.1785,62.1,87,0,6.22,clear sky
744,Quelimane,MZ,-13.1256,38.9997,60.87,89,73,7.67,broken clouds
745,Kalyazin,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
746,Jawhar,SO,9.4942,50.8122,77.49,75,81,27.04,broken clouds
747,Bandundu,CD,-6.4167,20.8,67.32,36,81,2.15,broken clouds
748,Adilcevaz,TR,41.25,31.8333,71.65,58,78,3.24,broken clouds
749,Grants,US,37.2707,-76.7075,83.95,78,75,5.75,broken clouds
750,Nong Khai,TH,12.7254,101.0553,83.86,69,40,11.5,scattered clouds
751,Turayf,SA,17.4924,44.1277,79.45,50,10,7.02,clear sky
752,Imeni Poliny Osipenko,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
753,Nioro,ML,20.1986,1.0114,91.47,22,13,8.86,few clouds
754,Dongying,CN,42.8,93.45,77.5,31,88,3.36,overcast clouds
755,Manta,EC,-0.7393,-90.3518,72.55,89,47,5.01,scattered clouds
756,Dukat,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
757,Saint-Georges,GF,4.9333,-52.3333,82.09,81,0,1.14,clear sky
758,Ranong,TH,12.7254,101.0553,83.86,69,40,11.5,scattered clouds
759,Shiraz,IR,27.1467,57.0801,88.25,72,50,1.59,scattered clouds
760,Loralai,PK,25.05,61.7417,84.9,84,100,13.42,overcast clouds
761,Broome,GB,51.0333,-4.2167,66.38,91,16,3.62,few clouds
762,Jalu,LY,32.3754,15.0925,76.87,67,0,14.99,clear sky
763,Cascais,PT,37.3191,-8.8033,62.2,92,60,15.1,broken clouds
764,Abu Kamal,SY,35.0653,36.3406,75.63,35,0,4.14,clear sky
765,Karkaralinsk,KZ,44.1667,52.1167,80.85,33,0,5.14,clear sky
766,Katangli,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
767,Harnosand,SE,63.1792,14.6357,50.61,76,90,16.11,overcast clouds
768,Potosi,BO,-14.8333,-64.9,64.98,43,41,8.93,scattered clouds
769,Bontang,ID,4.1363,96.1285,76.93,78,94,3.76,overcast clouds
770,Seymchan,RU,71.9667,102.5,60.4,65,100,12.68,overcast clouds
771,Hailar,CN,42.8,93.45,77.5,31,88,3.36,overcast clouds
772,Saint-Pierre,RE,-21.3585,55.7679,67.55,75,44,11.54,scattered clouds
773,Jabiru,GB,51.0333,-4.2167,66.38,91,16,3.62,few clouds
774,Haibowan,CN,42.8,93.45,77.5,31,88,3.36,overcast clouds
775,Ampanihy,MG,-25.1667,45.05,66.9,84,95,14.61,overcast clouds
776,Lakatoro,VU,-19.55,169.2667,77.11,83,75,5.75,broken clouds
777,Acapulco,MX,27.85,-105.4833,69.21,68,100,16.02,overcast clouds
778,Seybaplaya,MX,27.85,-105.4833,69.21,68,100,16.02,overcast clouds
779,Annan,GB,60.3964,-1.353,51.71,72,99,7.99,overcast clouds
